x,y,lai,treatment,area,source
563657.5,5705634.5,0.68,untreated,non-inoculated,s2s_t2
563658.5,5705634.5,0.73,untreated,non-inoculated,s2s_t2
563659.5,5705634.5,0.75,untreated,non-inoculated,s2s_t2
563660.5,5705634.5,0.73,untreated,non-inoculated,s2s_t2
563661.5,5705634.5,0.65,untreated,non-inoculated,s2s_t2
563662.5,5705634.5,0.65,untreated,non-inoculated,s2s_t2
563663.5,5705634.5,0.63,untreated,non-inoculated,s2s_t2
563664.5,5705634.5,0.57,untreated,non-inoculated,s2s_t2
563665.5,5705634.5,0.59,untreated,non-inoculated,s2s_t2
563666.5,5705634.5,0.58,untreated,non-inoculated,s2s_t2
563667.5,5705634.5,0.56,untreated,non-inoculated,s2s_t2
563668.5,5705634.5,0.58,untreated,non-inoculated,s2s_t2
563669.5,5705634.5,0.61,untreated,non-inoculated,s2s_t2
563670.5,5705634.5,0.67,untreated,non-inoculated,s2s_t2
563671.5,5705634.5,0.65,untreated,non-inoculated,s2s_t2
563672.5,5705634.5,0.67,untreated,non-inoculated,s2s_t2
563673.5,5705634.5,0.67,untreated,non-inoculated,s2s_t2
563674.5,5705634.5,0.62,untreated,non-inoculated,s2s_t2
563675.5,5705634.5,0.63,untreated,non-inoculated,s2s_t2
563676.5,5705634.5,0.66,untreated,non-inoculated,s2s_t2
563580.5,5705633.5,0.52,untreated,non-inoculated,s2s_t2
563581.5,5705633.5,0.5,untreated,non-inoculated,s2s_t2
563582.5,5705633.5,0.46,untreated,non-inoculated,s2s_t2
563583.5,5705633.5,0.42,untreated,non-inoculated,s2s_t2
563584.5,5705633.5,0.41,untreated,non-inoculated,s2s_t2
563585.5,5705633.5,0.45,untreated,non-inoculated,s2s_t2
563586.5,5705633.5,0.47,untreated,non-inoculated,s2s_t2
563587.5,5705633.5,0.57,untreated,non-inoculated,s2s_t2
563588.5,5705633.5,0.6,untreated,non-inoculated,s2s_t2
563589.5,5705633.5,0.59,untreated,non-inoculated,s2s_t2
563590.5,5705633.5,0.6,untreated,non-inoculated,s2s_t2
563591.5,5705633.5,0.62,untreated,non-inoculated,s2s_t2
563592.5,5705633.5,0.65,untreated,non-inoculated,s2s_t2
563593.5,5705633.5,0.68,untreated,non-inoculated,s2s_t2
563594.5,5705633.5,0.59,untreated,non-inoculated,s2s_t2
563595.5,5705633.5,0.66,untreated,non-inoculated,s2s_t2
563596.5,5705633.5,0.63,untreated,non-inoculated,s2s_t2
563597.5,5705633.5,0.57,untreated,non-inoculated,s2s_t2
563598.5,5705633.5,0.59,untreated,non-inoculated,s2s_t2
563599.5,5705633.5,0.65,untreated,non-inoculated,s2s_t2
563600.5,5705633.5,0.66,untreated,non-inoculated,s2s_t2
563601.5,5705633.5,0.66,untreated,non-inoculated,s2s_t2
563602.5,5705633.5,0.67,untreated,non-inoculated,s2s_t2
563603.5,5705633.5,0.65,untreated,non-inoculated,s2s_t2
563604.5,5705633.5,0.62,untreated,non-inoculated,s2s_t2
563644.5,5705633.5,0.73,untreated,non-inoculated,s2s_t2
563645.5,5705633.5,0.74,untreated,non-inoculated,s2s_t2
563646.5,5705633.5,0.72,untreated,non-inoculated,s2s_t2
563647.5,5705633.5,0.7,untreated,non-inoculated,s2s_t2
563648.5,5705633.5,0.71,untreated,non-inoculated,s2s_t2
563649.5,5705633.5,0.74,untreated,non-inoculated,s2s_t2
563650.5,5705633.5,0.77,untreated,non-inoculated,s2s_t2
563651.5,5705633.5,0.8,untreated,non-inoculated,s2s_t2
563652.5,5705633.5,0.79,untreated,non-inoculated,s2s_t2
563653.5,5705633.5,0.76,untreated,non-inoculated,s2s_t2
563654.5,5705633.5,0.71,untreated,non-inoculated,s2s_t2
563655.5,5705633.5,0.67,untreated,non-inoculated,s2s_t2
563656.5,5705633.5,0.65,untreated,non-inoculated,s2s_t2
563657.5,5705633.5,0.68,untreated,non-inoculated,s2s_t2
563658.5,5705633.5,0.73,untreated,non-inoculated,s2s_t2
563659.5,5705633.5,0.75,untreated,non-inoculated,s2s_t2
563660.5,5705633.5,0.74,untreated,non-inoculated,s2s_t2
563661.5,5705633.5,0.66,untreated,non-inoculated,s2s_t2
563662.5,5705633.5,0.67,untreated,non-inoculated,s2s_t2
563663.5,5705633.5,0.79,untreated,non-inoculated,s2s_t2
563664.5,5705633.5,0.72,untreated,non-inoculated,s2s_t2
563665.5,5705633.5,0.63,untreated,non-inoculated,s2s_t2
563666.5,5705633.5,0.61,untreated,non-inoculated,s2s_t2
563667.5,5705633.5,0.58,untreated,non-inoculated,s2s_t2
563668.5,5705633.5,0.59,untreated,non-inoculated,s2s_t2
563669.5,5705633.5,0.63,untreated,non-inoculated,s2s_t2
563670.5,5705633.5,0.67,untreated,non-inoculated,s2s_t2
563671.5,5705633.5,0.66,untreated,non-inoculated,s2s_t2
563672.5,5705633.5,0.67,untreated,non-inoculated,s2s_t2
563673.5,5705633.5,0.68,untreated,non-inoculated,s2s_t2
563674.5,5705633.5,0.62,untreated,non-inoculated,s2s_t2
563675.5,5705633.5,0.64,untreated,non-inoculated,s2s_t2
563676.5,5705633.5,0.68,untreated,non-inoculated,s2s_t2
563580.5,5705632.5,0.49,untreated,non-inoculated,s2s_t2
563581.5,5705632.5,0.49,untreated,non-inoculated,s2s_t2
563582.5,5705632.5,0.46,untreated,non-inoculated,s2s_t2
563583.5,5705632.5,0.43,untreated,non-inoculated,s2s_t2
563584.5,5705632.5,0.42,untreated,non-inoculated,s2s_t2
563585.5,5705632.5,0.47,untreated,non-inoculated,s2s_t2
563586.5,5705632.5,0.49,untreated,non-inoculated,s2s_t2
563587.5,5705632.5,0.59,untreated,non-inoculated,s2s_t2
563588.5,5705632.5,0.61,untreated,non-inoculated,s2s_t2
563589.5,5705632.5,0.6,untreated,non-inoculated,s2s_t2
563590.5,5705632.5,0.61,untreated,non-inoculated,s2s_t2
563591.5,5705632.5,0.62,untreated,non-inoculated,s2s_t2
563592.5,5705632.5,0.63,untreated,non-inoculated,s2s_t2
563593.5,5705632.5,0.66,untreated,non-inoculated,s2s_t2
563594.5,5705632.5,0.67,untreated,non-inoculated,s2s_t2
563595.5,5705632.5,0.63,untreated,non-inoculated,s2s_t2
563596.5,5705632.5,0.59,untreated,non-inoculated,s2s_t2
563597.5,5705632.5,0.54,untreated,non-inoculated,s2s_t2
563598.5,5705632.5,0.56,untreated,non-inoculated,s2s_t2
563599.5,5705632.5,0.6,untreated,non-inoculated,s2s_t2
563600.5,5705632.5,0.61,untreated,non-inoculated,s2s_t2
563601.5,5705632.5,0.63,untreated,non-inoculated,s2s_t2
563602.5,5705632.5,0.64,untreated,non-inoculated,s2s_t2
563603.5,5705632.5,0.64,untreated,non-inoculated,s2s_t2
563604.5,5705632.5,0.61,untreated,non-inoculated,s2s_t2
563644.5,5705632.5,0.71,untreated,non-inoculated,s2s_t2
563645.5,5705632.5,0.75,untreated,non-inoculated,s2s_t2
563646.5,5705632.5,0.73,untreated,non-inoculated,s2s_t2
563647.5,5705632.5,0.71,untreated,non-inoculated,s2s_t2
563648.5,5705632.5,0.7,untreated,non-inoculated,s2s_t2
563649.5,5705632.5,0.73,untreated,non-inoculated,s2s_t2
563650.5,5705632.5,0.75,untreated,non-inoculated,s2s_t2
563651.5,5705632.5,0.78,untreated,non-inoculated,s2s_t2
563652.5,5705632.5,0.78,untreated,non-inoculated,s2s_t2
563653.5,5705632.5,0.78,untreated,non-inoculated,s2s_t2
563654.5,5705632.5,0.72,untreated,non-inoculated,s2s_t2
563655.5,5705632.5,0.66,untreated,non-inoculated,s2s_t2
563656.5,5705632.5,0.64,untreated,non-inoculated,s2s_t2
563657.5,5705632.5,0.69,untreated,non-inoculated,s2s_t2
563658.5,5705632.5,0.75,untreated,non-inoculated,s2s_t2
563659.5,5705632.5,0.77,untreated,non-inoculated,s2s_t2
563660.5,5705632.5,0.65,untreated,non-inoculated,s2s_t2
563661.5,5705632.5,0.7,untreated,non-inoculated,s2s_t2
563662.5,5705632.5,0.73,untreated,non-inoculated,s2s_t2
563663.5,5705632.5,0.74,untreated,non-inoculated,s2s_t2
563664.5,5705632.5,0.67,untreated,non-inoculated,s2s_t2
563665.5,5705632.5,0.67,untreated,non-inoculated,s2s_t2
563666.5,5705632.5,0.65,untreated,non-inoculated,s2s_t2
563667.5,5705632.5,0.62,untreated,non-inoculated,s2s_t2
563668.5,5705632.5,0.61,untreated,non-inoculated,s2s_t2
563669.5,5705632.5,0.63,untreated,non-inoculated,s2s_t2
563670.5,5705632.5,0.66,untreated,non-inoculated,s2s_t2
563671.5,5705632.5,0.66,untreated,non-inoculated,s2s_t2
563672.5,5705632.5,0.67,untreated,non-inoculated,s2s_t2
563673.5,5705632.5,0.68,untreated,non-inoculated,s2s_t2
563674.5,5705632.5,0.73,untreated,non-inoculated,s2s_t2
563675.5,5705632.5,0.64,untreated,non-inoculated,s2s_t2
563676.5,5705632.5,0.67,untreated,non-inoculated,s2s_t2
563580.5,5705631.5,0.47,untreated,non-inoculated,s2s_t2
563581.5,5705631.5,0.47,untreated,non-inoculated,s2s_t2
563582.5,5705631.5,0.46,untreated,non-inoculated,s2s_t2
563583.5,5705631.5,0.43,untreated,non-inoculated,s2s_t2
563584.5,5705631.5,0.43,untreated,non-inoculated,s2s_t2
563585.5,5705631.5,0.49,untreated,non-inoculated,s2s_t2
563586.5,5705631.5,0.51,untreated,non-inoculated,s2s_t2
563587.5,5705631.5,0.62,untreated,non-inoculated,s2s_t2
563588.5,5705631.5,0.64,untreated,non-inoculated,s2s_t2
563589.5,5705631.5,0.64,untreated,non-inoculated,s2s_t2
563590.5,5705631.5,0.64,untreated,non-inoculated,s2s_t2
563591.5,5705631.5,0.64,untreated,non-inoculated,s2s_t2
563592.5,5705631.5,0.65,untreated,non-inoculated,s2s_t2
563593.5,5705631.5,0.69,untreated,non-inoculated,s2s_t2
563594.5,5705631.5,0.58,untreated,non-inoculated,s2s_t2
563595.5,5705631.5,0.61,untreated,non-inoculated,s2s_t2
563596.5,5705631.5,0.57,untreated,non-inoculated,s2s_t2
563597.5,5705631.5,0.53,untreated,non-inoculated,s2s_t2
563598.5,5705631.5,0.55,untreated,non-inoculated,s2s_t2
563599.5,5705631.5,0.59,untreated,non-inoculated,s2s_t2
563600.5,5705631.5,0.6,untreated,non-inoculated,s2s_t2
563601.5,5705631.5,0.62,untreated,non-inoculated,s2s_t2
563602.5,5705631.5,0.65,untreated,non-inoculated,s2s_t2
563603.5,5705631.5,0.67,untreated,non-inoculated,s2s_t2
563604.5,5705631.5,0.65,untreated,non-inoculated,s2s_t2
563644.5,5705631.5,0.74,untreated,non-inoculated,s2s_t2
563645.5,5705631.5,0.76,untreated,non-inoculated,s2s_t2
563646.5,5705631.5,0.74,untreated,non-inoculated,s2s_t2
563647.5,5705631.5,0.72,untreated,non-inoculated,s2s_t2
563648.5,5705631.5,0.72,untreated,non-inoculated,s2s_t2
563649.5,5705631.5,0.73,untreated,non-inoculated,s2s_t2
563650.5,5705631.5,0.74,untreated,non-inoculated,s2s_t2
563651.5,5705631.5,0.75,untreated,non-inoculated,s2s_t2
563652.5,5705631.5,0.74,untreated,non-inoculated,s2s_t2
563653.5,5705631.5,0.75,untreated,non-inoculated,s2s_t2
563654.5,5705631.5,0.7,untreated,non-inoculated,s2s_t2
563655.5,5705631.5,0.65,untreated,non-inoculated,s2s_t2
563656.5,5705631.5,0.63,untreated,non-inoculated,s2s_t2
563657.5,5705631.5,0.67,untreated,non-inoculated,s2s_t2
563658.5,5705631.5,0.73,untreated,non-inoculated,s2s_t2
563659.5,5705631.5,0.75,untreated,non-inoculated,s2s_t2
563660.5,5705631.5,0.63,untreated,non-inoculated,s2s_t2
563661.5,5705631.5,0.69,untreated,non-inoculated,s2s_t2
563662.5,5705631.5,0.72,untreated,non-inoculated,s2s_t2
563663.5,5705631.5,0.72,untreated,non-inoculated,s2s_t2
563664.5,5705631.5,0.65,untreated,non-inoculated,s2s_t2
563665.5,5705631.5,0.66,untreated,non-inoculated,s2s_t2
563666.5,5705631.5,0.64,untreated,non-inoculated,s2s_t2
563667.5,5705631.5,0.6,untreated,non-inoculated,s2s_t2
563668.5,5705631.5,0.59,untreated,non-inoculated,s2s_t2
563669.5,5705631.5,0.6,untreated,non-inoculated,s2s_t2
563670.5,5705631.5,0.63,untreated,non-inoculated,s2s_t2
563671.5,5705631.5,0.64,untreated,non-inoculated,s2s_t2
563672.5,5705631.5,0.66,untreated,non-inoculated,s2s_t2
563673.5,5705631.5,0.66,untreated,non-inoculated,s2s_t2
563674.5,5705631.5,0.7,untreated,non-inoculated,s2s_t2
563675.5,5705631.5,0.73,untreated,non-inoculated,s2s_t2
563676.5,5705631.5,0.65,untreated,non-inoculated,s2s_t2
563579.5,5705630.5,0.48,untreated,non-inoculated,s2s_t2
563580.5,5705630.5,0.43,untreated,non-inoculated,s2s_t2
563581.5,5705630.5,0.45,untreated,non-inoculated,s2s_t2
563582.5,5705630.5,0.43,untreated,non-inoculated,s2s_t2
563583.5,5705630.5,0.42,untreated,non-inoculated,s2s_t2
563584.5,5705630.5,0.43,untreated,non-inoculated,s2s_t2
563585.5,5705630.5,0.49,untreated,non-inoculated,s2s_t2
563586.5,5705630.5,0.52,untreated,non-inoculated,s2s_t2
563587.5,5705630.5,0.63,untreated,non-inoculated,s2s_t2
563588.5,5705630.5,0.55,untreated,non-inoculated,s2s_t2
563589.5,5705630.5,0.65,untreated,non-inoculated,s2s_t2
563590.5,5705630.5,0.65,untreated,non-inoculated,s2s_t2
563591.5,5705630.5,0.65,untreated,non-inoculated,s2s_t2
563592.5,5705630.5,0.67,untreated,non-inoculated,s2s_t2
563593.5,5705630.5,0.73,untreated,non-inoculated,s2s_t2
563594.5,5705630.5,0.7,untreated,non-inoculated,s2s_t2
563595.5,5705630.5,0.61,untreated,non-inoculated,s2s_t2
563596.5,5705630.5,0.57,untreated,non-inoculated,s2s_t2
563597.5,5705630.5,0.53,untreated,non-inoculated,s2s_t2
563598.5,5705630.5,0.55,untreated,non-inoculated,s2s_t2
563599.5,5705630.5,0.59,untreated,non-inoculated,s2s_t2
563600.5,5705630.5,0.61,untreated,non-inoculated,s2s_t2
563601.5,5705630.5,0.63,untreated,non-inoculated,s2s_t2
563602.5,5705630.5,0.66,untreated,non-inoculated,s2s_t2
563603.5,5705630.5,0.7,untreated,non-inoculated,s2s_t2
563644.5,5705630.5,0.74,untreated,non-inoculated,s2s_t2
563645.5,5705630.5,0.74,untreated,non-inoculated,s2s_t2
563646.5,5705630.5,0.72,untreated,non-inoculated,s2s_t2
563647.5,5705630.5,0.73,untreated,non-inoculated,s2s_t2
563648.5,5705630.5,0.73,untreated,non-inoculated,s2s_t2
563649.5,5705630.5,0.75,untreated,non-inoculated,s2s_t2
563650.5,5705630.5,0.75,untreated,non-inoculated,s2s_t2
563651.5,5705630.5,0.76,untreated,non-inoculated,s2s_t2
563652.5,5705630.5,0.73,untreated,non-inoculated,s2s_t2
563653.5,5705630.5,0.72,untreated,non-inoculated,s2s_t2
563654.5,5705630.5,0.68,untreated,non-inoculated,s2s_t2
563655.5,5705630.5,0.64,untreated,non-inoculated,s2s_t2
563656.5,5705630.5,0.62,untreated,non-inoculated,s2s_t2
563657.5,5705630.5,0.66,untreated,non-inoculated,s2s_t2
563658.5,5705630.5,0.72,untreated,non-inoculated,s2s_t2
563659.5,5705630.5,0.74,untreated,non-inoculated,s2s_t2
563660.5,5705630.5,0.61,untreated,non-inoculated,s2s_t2
563661.5,5705630.5,0.66,untreated,non-inoculated,s2s_t2
563662.5,5705630.5,0.68,untreated,non-inoculated,s2s_t2
563663.5,5705630.5,0.67,untreated,non-inoculated,s2s_t2
563664.5,5705630.5,0.61,untreated,non-inoculated,s2s_t2
563665.5,5705630.5,0.64,untreated,non-inoculated,s2s_t2
563666.5,5705630.5,0.61,untreated,non-inoculated,s2s_t2
563667.5,5705630.5,0.57,untreated,non-inoculated,s2s_t2
563668.5,5705630.5,0.56,untreated,non-inoculated,s2s_t2
563669.5,5705630.5,0.58,untreated,non-inoculated,s2s_t2
563670.5,5705630.5,0.62,untreated,non-inoculated,s2s_t2
563671.5,5705630.5,0.62,untreated,non-inoculated,s2s_t2
563672.5,5705630.5,0.62,untreated,non-inoculated,s2s_t2
563673.5,5705630.5,0.62,untreated,non-inoculated,s2s_t2
563674.5,5705630.5,0.65,untreated,non-inoculated,s2s_t2
563675.5,5705630.5,0.69,untreated,non-inoculated,s2s_t2
563579.5,5705629.5,0.49,untreated,non-inoculated,s2s_t2
563580.5,5705629.5,0.45,untreated,non-inoculated,s2s_t2
563581.5,5705629.5,0.45,untreated,non-inoculated,s2s_t2
563582.5,5705629.5,0.44,untreated,non-inoculated,s2s_t2
563583.5,5705629.5,0.43,untreated,non-inoculated,s2s_t2
563584.5,5705629.5,0.44,untreated,non-inoculated,s2s_t2
563585.5,5705629.5,0.52,untreated,non-inoculated,s2s_t2
563586.5,5705629.5,0.54,untreated,non-inoculated,s2s_t2
563587.5,5705629.5,0.63,untreated,non-inoculated,s2s_t2
563588.5,5705629.5,0.63,untreated,non-inoculated,s2s_t2
563589.5,5705629.5,0.65,untreated,non-inoculated,s2s_t2
563590.5,5705629.5,0.65,untreated,non-inoculated,s2s_t2
563591.5,5705629.5,0.57,untreated,non-inoculated,s2s_t2
563592.5,5705629.5,0.7,untreated,non-inoculated,s2s_t2
563593.5,5705629.5,0.77,untreated,non-inoculated,s2s_t2
563594.5,5705629.5,0.72,untreated,non-inoculated,s2s_t2
563595.5,5705629.5,0.62,untreated,non-inoculated,s2s_t2
563596.5,5705629.5,0.58,untreated,non-inoculated,s2s_t2
563597.5,5705629.5,0.54,untreated,non-inoculated,s2s_t2
563598.5,5705629.5,0.56,untreated,non-inoculated,s2s_t2
563599.5,5705629.5,0.59,untreated,non-inoculated,s2s_t2
563600.5,5705629.5,0.6,untreated,non-inoculated,s2s_t2
563601.5,5705629.5,0.63,untreated,non-inoculated,s2s_t2
563602.5,5705629.5,0.67,untreated,non-inoculated,s2s_t2
563603.5,5705629.5,0.72,untreated,non-inoculated,s2s_t2
563644.5,5705629.5,0.73,untreated,non-inoculated,s2s_t2
563645.5,5705629.5,0.72,untreated,non-inoculated,s2s_t2
563646.5,5705629.5,0.73,untreated,non-inoculated,s2s_t2
563647.5,5705629.5,0.76,untreated,non-inoculated,s2s_t2
563648.5,5705629.5,0.75,untreated,non-inoculated,s2s_t2
563649.5,5705629.5,0.76,untreated,non-inoculated,s2s_t2
563650.5,5705629.5,0.77,untreated,non-inoculated,s2s_t2
563651.5,5705629.5,0.78,untreated,non-inoculated,s2s_t2
563652.5,5705629.5,0.74,untreated,non-inoculated,s2s_t2
563653.5,5705629.5,0.72,untreated,non-inoculated,s2s_t2
563654.5,5705629.5,0.68,untreated,non-inoculated,s2s_t2
563655.5,5705629.5,0.63,untreated,non-inoculated,s2s_t2
563656.5,5705629.5,0.61,untreated,non-inoculated,s2s_t2
563657.5,5705629.5,0.65,untreated,non-inoculated,s2s_t2
563658.5,5705629.5,0.73,untreated,non-inoculated,s2s_t2
563659.5,5705629.5,0.75,untreated,non-inoculated,s2s_t2
563660.5,5705629.5,0.7,untreated,non-inoculated,s2s_t2
563661.5,5705629.5,0.65,untreated,non-inoculated,s2s_t2
563662.5,5705629.5,0.67,untreated,non-inoculated,s2s_t2
563663.5,5705629.5,0.66,untreated,non-inoculated,s2s_t2
563664.5,5705629.5,0.61,untreated,non-inoculated,s2s_t2
563665.5,5705629.5,0.64,untreated,non-inoculated,s2s_t2
563666.5,5705629.5,0.6,untreated,non-inoculated,s2s_t2
563667.5,5705629.5,0.55,untreated,non-inoculated,s2s_t2
563668.5,5705629.5,0.57,untreated,non-inoculated,s2s_t2
563669.5,5705629.5,0.61,untreated,non-inoculated,s2s_t2
563670.5,5705629.5,0.64,untreated,non-inoculated,s2s_t2
563671.5,5705629.5,0.62,untreated,non-inoculated,s2s_t2
563672.5,5705629.5,0.6,untreated,non-inoculated,s2s_t2
563673.5,5705629.5,0.61,untreated,non-inoculated,s2s_t2
563674.5,5705629.5,0.65,untreated,non-inoculated,s2s_t2
563675.5,5705629.5,0.69,untreated,non-inoculated,s2s_t2
563579.5,5705628.5,0.52,untreated,non-inoculated,s2s_t2
563580.5,5705628.5,0.45,untreated,non-inoculated,s2s_t2
563581.5,5705628.5,0.45,untreated,non-inoculated,s2s_t2
563582.5,5705628.5,0.44,untreated,non-inoculated,s2s_t2
563583.5,5705628.5,0.42,untreated,non-inoculated,s2s_t2
563584.5,5705628.5,0.44,untreated,non-inoculated,s2s_t2
563585.5,5705628.5,0.53,untreated,non-inoculated,s2s_t2
563586.5,5705628.5,0.55,untreated,non-inoculated,s2s_t2
563587.5,5705628.5,0.53,untreated,non-inoculated,s2s_t2
563588.5,5705628.5,0.62,untreated,non-inoculated,s2s_t2
563589.5,5705628.5,0.64,untreated,non-inoculated,s2s_t2
563590.5,5705628.5,0.64,untreated,non-inoculated,s2s_t2
563591.5,5705628.5,0.56,untreated,non-inoculated,s2s_t2
563592.5,5705628.5,0.7,untreated,non-inoculated,s2s_t2
563593.5,5705628.5,0.76,untreated,non-inoculated,s2s_t2
563594.5,5705628.5,0.6,untreated,non-inoculated,s2s_t2
563595.5,5705628.5,0.61,untreated,non-inoculated,s2s_t2
563596.5,5705628.5,0.58,untreated,non-inoculated,s2s_t2
563597.5,5705628.5,0.54,untreated,non-inoculated,s2s_t2
563598.5,5705628.5,0.56,untreated,non-inoculated,s2s_t2
563599.5,5705628.5,0.59,untreated,non-inoculated,s2s_t2
563600.5,5705628.5,0.59,untreated,non-inoculated,s2s_t2
563601.5,5705628.5,0.62,untreated,non-inoculated,s2s_t2
563602.5,5705628.5,0.68,untreated,non-inoculated,s2s_t2
563603.5,5705628.5,0.72,untreated,non-inoculated,s2s_t2
563644.5,5705628.5,0.72,untreated,non-inoculated,s2s_t2
563645.5,5705628.5,0.74,untreated,non-inoculated,s2s_t2
563646.5,5705628.5,0.76,untreated,non-inoculated,s2s_t2
563647.5,5705628.5,0.66,untreated,non-inoculated,s2s_t2
563648.5,5705628.5,0.74,untreated,non-inoculated,s2s_t2
563649.5,5705628.5,0.74,untreated,non-inoculated,s2s_t2
563650.5,5705628.5,0.75,untreated,non-inoculated,s2s_t2
563651.5,5705628.5,0.77,untreated,non-inoculated,s2s_t2
563652.5,5705628.5,0.75,untreated,non-inoculated,s2s_t2
563653.5,5705628.5,0.72,untreated,non-inoculated,s2s_t2
563654.5,5705628.5,0.68,untreated,non-inoculated,s2s_t2
563655.5,5705628.5,0.62,untreated,non-inoculated,s2s_t2
563656.5,5705628.5,0.6,untreated,non-inoculated,s2s_t2
563657.5,5705628.5,0.64,untreated,non-inoculated,s2s_t2
563658.5,5705628.5,0.73,untreated,non-inoculated,s2s_t2
563659.5,5705628.5,0.75,untreated,non-inoculated,s2s_t2
563660.5,5705628.5,0.71,untreated,non-inoculated,s2s_t2
563661.5,5705628.5,0.66,untreated,non-inoculated,s2s_t2
563662.5,5705628.5,0.68,untreated,non-inoculated,s2s_t2
563663.5,5705628.5,0.67,untreated,non-inoculated,s2s_t2
563664.5,5705628.5,0.64,untreated,non-inoculated,s2s_t2
563665.5,5705628.5,0.67,untreated,non-inoculated,s2s_t2
563666.5,5705628.5,0.61,untreated,non-inoculated,s2s_t2
563667.5,5705628.5,0.56,untreated,non-inoculated,s2s_t2
563668.5,5705628.5,0.57,untreated,non-inoculated,s2s_t2
563669.5,5705628.5,0.62,untreated,non-inoculated,s2s_t2
563670.5,5705628.5,0.65,untreated,non-inoculated,s2s_t2
563671.5,5705628.5,0.62,untreated,non-inoculated,s2s_t2
563672.5,5705628.5,0.61,untreated,non-inoculated,s2s_t2
563673.5,5705628.5,0.63,untreated,non-inoculated,s2s_t2
563674.5,5705628.5,0.67,untreated,non-inoculated,s2s_t2
563675.5,5705628.5,0.71,untreated,non-inoculated,s2s_t2
563579.5,5705627.5,0.5,untreated,non-inoculated,s2s_t2
563580.5,5705627.5,0.43,untreated,non-inoculated,s2s_t2
563581.5,5705627.5,0.41,untreated,non-inoculated,s2s_t2
563582.5,5705627.5,0.42,untreated,non-inoculated,s2s_t2
563583.5,5705627.5,0.42,untreated,non-inoculated,s2s_t2
563584.5,5705627.5,0.45,untreated,non-inoculated,s2s_t2
563585.5,5705627.5,0.56,untreated,non-inoculated,s2s_t2
563586.5,5705627.5,0.59,untreated,non-inoculated,s2s_t2
563587.5,5705627.5,0.57,untreated,non-inoculated,s2s_t2
563588.5,5705627.5,0.56,untreated,non-inoculated,s2s_t2
563589.5,5705627.5,0.58,untreated,non-inoculated,s2s_t2
563590.5,5705627.5,0.67,untreated,non-inoculated,s2s_t2
563591.5,5705627.5,0.58,untreated,non-inoculated,s2s_t2
563592.5,5705627.5,0.71,untreated,non-inoculated,s2s_t2
563593.5,5705627.5,0.75,untreated,non-inoculated,s2s_t2
563594.5,5705627.5,0.7,untreated,non-inoculated,s2s_t2
563595.5,5705627.5,0.61,untreated,non-inoculated,s2s_t2
563596.5,5705627.5,0.58,untreated,non-inoculated,s2s_t2
563597.5,5705627.5,0.56,untreated,non-inoculated,s2s_t2
563598.5,5705627.5,0.58,untreated,non-inoculated,s2s_t2
563599.5,5705627.5,0.61,untreated,non-inoculated,s2s_t2
563600.5,5705627.5,0.59,untreated,non-inoculated,s2s_t2
563601.5,5705627.5,0.62,untreated,non-inoculated,s2s_t2
563602.5,5705627.5,0.67,untreated,non-inoculated,s2s_t2
563603.5,5705627.5,0.71,untreated,non-inoculated,s2s_t2
563604.5,5705627.5,0.63,untreated,non-inoculated,s2s_t2
563644.5,5705627.5,0.71,untreated,non-inoculated,s2s_t2
563645.5,5705627.5,0.75,untreated,non-inoculated,s2s_t2
563646.5,5705627.5,0.75,untreated,non-inoculated,s2s_t2
563647.5,5705627.5,0.63,untreated,non-inoculated,s2s_t2
563648.5,5705627.5,0.73,untreated,non-inoculated,s2s_t2
563649.5,5705627.5,0.75,untreated,non-inoculated,s2s_t2
563650.5,5705627.5,0.75,untreated,non-inoculated,s2s_t2
563651.5,5705627.5,0.79,untreated,non-inoculated,s2s_t2
563652.5,5705627.5,0.76,untreated,non-inoculated,s2s_t2
563653.5,5705627.5,0.74,untreated,non-inoculated,s2s_t2
563654.5,5705627.5,0.68,untreated,non-inoculated,s2s_t2
563655.5,5705627.5,0.62,untreated,non-inoculated,s2s_t2
563656.5,5705627.5,0.6,untreated,non-inoculated,s2s_t2
563657.5,5705627.5,0.64,untreated,non-inoculated,s2s_t2
563658.5,5705627.5,0.72,untreated,non-inoculated,s2s_t2
563659.5,5705627.5,0.73,untreated,non-inoculated,s2s_t2
563660.5,5705627.5,0.71,untreated,non-inoculated,s2s_t2
563661.5,5705627.5,0.77,untreated,non-inoculated,s2s_t2
563662.5,5705627.5,0.67,untreated,non-inoculated,s2s_t2
563663.5,5705627.5,0.64,untreated,non-inoculated,s2s_t2
563664.5,5705627.5,0.6,untreated,non-inoculated,s2s_t2
563665.5,5705627.5,0.65,untreated,non-inoculated,s2s_t2
563666.5,5705627.5,0.61,untreated,non-inoculated,s2s_t2
563667.5,5705627.5,0.55,untreated,non-inoculated,s2s_t2
563668.5,5705627.5,0.55,untreated,non-inoculated,s2s_t2
563669.5,5705627.5,0.59,untreated,non-inoculated,s2s_t2
563670.5,5705627.5,0.62,untreated,non-inoculated,s2s_t2
563671.5,5705627.5,0.6,untreated,non-inoculated,s2s_t2
563672.5,5705627.5,0.61,untreated,non-inoculated,s2s_t2
563673.5,5705627.5,0.63,untreated,non-inoculated,s2s_t2
563674.5,5705627.5,0.67,untreated,non-inoculated,s2s_t2
563675.5,5705627.5,0.69,untreated,non-inoculated,s2s_t2
